studentId,firstName,lastName,email,phone,dateOfBirth,gender,department,program,year,semester,division,batch,rollNumber,admissionDate,academicYear,guardianName,guardianPhone,guardianEmail,street,city,state,zipCode,country,
STU_EEE_061,Rahul,Mani,rahul.mani83@student.kongu.ac.in,8994049288,2004-08-02,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE061,2023-08-01,2023-2024,Pranav Mani,8407909521,pranav.mani@gmail.com,"33, Power Grid Lane",Tiruppur,Tamil Nadu,635395,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_062,Lakshmi,Patel,lakshmi.patel74@student.kongu.ac.in,7444270362,2005-07-15,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE062,2023-08-01,2023-2024,Sanjay Vel,6180148871,sanjay.vel@gmail.com,"36, Power Grid Lane",Salem,Tamil Nadu,623770,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_063,Meera,Gupta,meera.gupta95@student.kongu.ac.in,6294963743,2004-07-24,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE063,2023-08-01,2023-2024,Venkatesh S,9457023722,venkatesh.s@gmail.com,"156, Power Grid Lane",Kanchipuram,Tamil Nadu,629268,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_064,Karthik,Patel,karthik.patel95@student.kongu.ac.in,7138533738,2005-10-17,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE064,2023-08-01,2023-2024,Arjun S,9472945395,arjun.s@gmail.com,"96, Power Grid Lane",Trichy,Tamil Nadu,635558,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_065,Ananya,Pillai,ananya.pillai44@student.kongu.ac.in,7175600853,2004-06-11,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE065,2023-08-01,2023-2024,Arjun B,7612182489,arjun.b@gmail.com,"38, Power Grid Lane",Erode,Tamil Nadu,622972,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_066,Nandhini,Singh,nandhini.singh68@student.kongu.ac.in,8300359735,2004-04-20,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE066,2023-08-01,2023-2024,Vijay Balan,8584424966,vijay.balan@gmail.com,"17, Power Grid Lane",Madurai,Tamil Nadu,619682,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_067,Prakash,Kumar,prakash.kumar26@student.kongu.ac.in,8515945974,2004-04-26,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE067,2023-08-01,2023-2024,Sai Vel,7851964270,sai.vel@gmail.com,"194, Power Grid Lane",Trichy,Tamil Nadu,619552,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_068,Sowmya,T,sowmya.t44@student.kongu.ac.in,6301635944,2004-08-11,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE068,2023-08-01,2023-2024,Akash Pillai,7892049231,akash.pillai@gmail.com,"132, Power Grid Lane",Erode,Tamil Nadu,617851,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_069,Sowmya,M,sowmya.m81@student.kongu.ac.in,7831805913,2004-03-27,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE069,2023-08-01,2023-2024,Deepak Gupta,9481907775,deepak.gupta@gmail.com,"200, Power Grid Lane",Trichy,Tamil Nadu,607789,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_070,Prabhu,Kumar,prabhu.kumar59@student.kongu.ac.in,9758798744,2004-02-23,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE070,2023-08-01,2023-2024,Anish Kumar,9949400466,anish.kumar@gmail.com,"60, Power Grid Lane",Madurai,Tamil Nadu,630495,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_071,Sandhya,Iyer,sandhya.iyer89@student.kongu.ac.in,7321081489,2005-04-09,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE071,2023-08-01,2023-2024,Rahul Sharma,9911053252,rahul.sharma@gmail.com,"31, Power Grid Lane",Tiruppur,Tamil Nadu,614758,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_072,Sandhya,V,sandhya.v53@student.kongu.ac.in,8898919284,2004-09-02,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE072,2023-08-01,2023-2024,Mohan Sekar,9768460708,mohan.sekar@gmail.com,"197, Power Grid Lane",Coimbatore,Tamil Nadu,603601,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_073,Arjun,Kumar,arjun.kumar13@student.kongu.ac.in,7125026242,2004-09-15,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE073,2023-08-01,2023-2024,Manikandan P,7407004504,manikandan.p@gmail.com,"100, Power Grid Lane",Erode,Tamil Nadu,602747,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_074,Tharani,M,tharani.m55@student.kongu.ac.in,9478253118,2004-10-22,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE074,2023-08-01,2023-2024,Aditya M,9554885471,aditya.m@gmail.com,"84, Power Grid Lane",Madurai,Tamil Nadu,622275,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_075,Pavithra,T,pavithra.t26@student.kongu.ac.in,8411045051,2005-04-29,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE075,2023-08-01,2023-2024,Ganesh N,7713864613,ganesh.n@gmail.com,"12, Power Grid Lane",Madurai,Tamil Nadu,609548,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_076,Rahul,N,rahul.n87@student.kongu.ac.in,7115588284,2004-11-01,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE076,2023-08-01,2023-2024,Deepak Vel,8275826088,deepak.vel@gmail.com,"141, Power Grid Lane",Madurai,Tamil Nadu,627569,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_077,Tharani,P,tharani.p25@student.kongu.ac.in,8101531477,2005-05-11,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE077,2023-08-01,2023-2024,Prakash Das,7310910016,prakash.das@gmail.com,"45, Power Grid Lane",Erode,Tamil Nadu,604942,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_078,Vijay,Patel,vijay.patel28@student.kongu.ac.in,9181605919,2004-11-16,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE078,2023-08-01,2023-2024,Ajay Raj,6906832788,ajay.raj@gmail.com,"121, Power Grid Lane",Thanjavur,Tamil Nadu,600939,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_079,Ajay,Nair,ajay.nair47@student.kongu.ac.in,7541610563,2004-07-24,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE079,2023-08-01,2023-2024,Manikandan Nair,8246516304,manikandan.nair@gmail.com,"79, Power Grid Lane",Kanchipuram,Tamil Nadu,629937,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_080,Sowmya,V,sowmya.v27@student.kongu.ac.in,9333824705,2005-01-08,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE080,2023-08-01,2023-2024,Hari K,7576493162,hari.k@gmail.com,"184, Power Grid Lane",Trichy,Tamil Nadu,607873,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_081,Karthik,Kumar,karthik.kumar83@student.kongu.ac.in,8286220231,2005-12-08,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE081,2023-08-01,2023-2024,Mohan Sharma,8325174795,mohan.sharma@gmail.com,"37, Power Grid Lane",Tiruppur,Tamil Nadu,638789,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_082,Ajay,Singh,ajay.singh21@student.kongu.ac.in,9872800426,2004-03-19,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE082,2023-08-01,2023-2024,Rahul Vel,9896129215,rahul.vel@gmail.com,"141, Power Grid Lane",Kanchipuram,Tamil Nadu,608970,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_083,Senthil,N,senthil.n13@student.kongu.ac.in,8858345213,2005-07-18,Male,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE083,2023-08-01,2023-2024,Karthik Nathan,9942080312,karthik.nathan@gmail.com,"29, Power Grid Lane",Tiruppur,Tamil Nadu,621901,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_084,Nandhini,Vel,nandhini.vel88@student.kongu.ac.in,6299754198,2005-10-09,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE084,2023-08-01,2023-2024,Aditya A,8327718507,aditya.a@gmail.com,"110, Power Grid Lane",Salem,Tamil Nadu,638759,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
STU_EEE_085,Logeshwari,Selvan,logeshwari.selvan88@student.kongu.ac.in,6353064255,2004-07-04,Female,Electrical and Electronics Engineering,B.E.,1,1,B,B1,23EE085,2023-08-01,2023-2024,Vijay V,9870193668,vijay.v@gmail.com,"7, Power Grid Lane",Trichy,Tamil Nadu,628082,India,"""Communication Skills - I,Matrices and Ordinary Differential Equations,Physics for Electrical and Electronics Engineering,Problem Solving and Programming in C,Engineering Drawing,Heritage of Tamils,Physics Laboratory for Electrical and Electronics Engineering,Foundation Laboratory – Electrical, IOT and Web,Yoga and Values for Holistic Development,Student Induction Program"""
